fips,state,county,prem_2020,prem_2016
FIPS_48067,TX,Cass County,10621.5,10039.5
FIPS_48069,TX,Castro County,9286,7012
FIPS_48071,TX,Chambers County,7463.1,8251.1
FIPS_48073,TX,Cherokee County,10062.1,8990.9
FIPS_48075,TX,Childress County,9125.7,7977.7
FIPS_48077,TX,Clay County,8581.9,7418.1
FIPS_48079,TX,Cochran County,10002.6,9592.8
FIPS_48081,TX,Coke County,6708.2,8199.5
FIPS_48083,TX,Coleman County,12184.5,9037
FIPS_48085,TX,Collin County,4167,4038.4
FIPS_48087,TX,Collingsworth County,13508,9496.4
FIPS_48089,TX,Colorado County,9063.1,8671.3
FIPS_48091,TX,Comal County,6408.6,6240.4
FIPS_48093,TX,Comanche County,9192.9,9230
FIPS_48095,TX,Concho County,4799.9,4392
FIPS_48097,TX,Cooke County,8636.8,8471.9
FIPS_48099,TX,Coryell County,7309.7,7249
FIPS_48101,TX,Cottle County,11606.4,9622.4
FIPS_48103,TX,Crane County,7151.4,9936.2
FIPS_48105,TX,Crockett County,12930.9,6191.9
FIPS_48107,TX,Crosby County,11007.8,10109
FIPS_48109,TX,Culberson County,10884.6,8012.1
FIPS_48111,TX,Dallam County,12404.4,8485.6
FIPS_48113,TX,Dallas County,7275.5,6827.1
FIPS_48115,TX,Dawson County,11524.8,9775.9
FIPS_48117,TX,Deaf Smith County,8332,7657.3
FIPS_48119,TX,Delta County,11004.1,10840.8
FIPS_48121,TX,Denton County,4389.4,4233.1
FIPS_48123,TX,DeWitt County,9163.5,8361.7
FIPS_48125,TX,Dickens County,9979.7,5494.7
FIPS_48127,TX,Dimmit County,10650,9258.8
FIPS_48129,TX,Donley County,13881.7,9098.8
FIPS_48131,TX,Duval County,11455.5,14760.5
FIPS_48133,TX,Eastland County,10851,10291.2
FIPS_48135,TX,Ector County,10536.8,9290.3
FIPS_48137,TX,Edwards County,10050,8348.9
FIPS_48139,TX,Ellis County,6559.4,6536.2
FIPS_48141,TX,El Paso County,7155.9,5860.4
FIPS_48143,TX,Erath County,6618.9,6884.8
FIPS_48145,TX,Falls County,8844.8,7479.5
FIPS_48147,TX,Fannin County,8192.3,8969.5
FIPS_48149,TX,Fayette County,7567.6,6516
FIPS_48151,TX,Fisher County,8972.7,7664.7
FIPS_48153,TX,Floyd County,10682.6,7350.5
FIPS_48155,TX,Foard County,13929.8,12476.3
FIPS_48157,TX,Fort Bend County,4585.3,4325.8
FIPS_48159,TX,Franklin County,9786.5,9001.7
FIPS_48161,TX,Freestone County,11039.9,8384.1
FIPS_48163,TX,Frio County,9277.4,9129.9
FIPS_48165,TX,Gaines County,7321.1,8023.8
FIPS_48167,TX,Galveston County,7700.7,7660.4
FIPS_48169,TX,Garza County,5571.4,9522.1
FIPS_48171,TX,Gillespie County,6270.5,5927.7
FIPS_48175,TX,Goliad County,7484.1,6280.5
FIPS_48177,TX,Gonzales County,7951.1,8322.9
FIPS_48179,TX,Gray County,10211.7,9329
FIPS_48181,TX,Grayson County,8939.6,8986
FIPS_48183,TX,Gregg County,10062.6,10102.6
FIPS_48185,TX,Grimes County,8559.6,8912.4
FIPS_48187,TX,Guadalupe County,6309.9,5738.6
FIPS_48189,TX,Hale County,9228.6,7573.5
FIPS_48191,TX,Hall County,6955.6,7877.9
FIPS_48193,TX,Hamilton County,12032.9,12409
FIPS_48195,TX,Hansford County,5268.6,9482.5
FIPS_48197,TX,Hardeman County,10226.4,12404.7
FIPS_48199,TX,Hardin County,10059.2,8759.7
FIPS_48201,TX,Harris County,6785.9,6564.9
FIPS_48203,TX,Harrison County,10300,8737.9
FIPS_48205,TX,Hartley County,6208.6,4981.3
FIPS_48207,TX,Haskell County,7751,9301.5
FIPS_48209,TX,Hays County,4930.8,4885.3
FIPS_48211,TX,Hemphill County,6165.3,6077
FIPS_48213,TX,Henderson County,10772.8,10321.6
FIPS_48215,TX,Hidalgo County,6755.7,5685.7
FIPS_48217,TX,Hill County,10187.4,8463.5
FIPS_48219,TX,Hockley County,10332.5,9253.8
FIPS_48221,TX,Hood County,8563.7,8156
FIPS_48223,TX,Hopkins County,9177.7,8368.5
FIPS_48225,TX,Houston County,10096.6,8950.4
FIPS_48227,TX,Howard County,10285,9900.7
FIPS_48229,TX,Hudspeth County,6155,4815.2
FIPS_48231,TX,Hunt County,9062.1,9092.8
FIPS_48233,TX,Hutchinson County,11054.2,10488.6
FIPS_48235,TX,Irion County,6358.9,6475.5
FIPS_48237,TX,Jack County,9055.8,8783.2
FIPS_48239,TX,Jackson County,9305,8996.4
FIPS_48241,TX,Jasper County,11257.6,9853.5
FIPS_48243,TX,Jeff Davis County,9636.5,2907.7
FIPS_48245,TX,Jefferson County,9930.5,9195.5
FIPS_48247,TX,Jim Hogg County,10626.7,10339.3
FIPS_48249,TX,Jim Wells County,11290,10205.8
FIPS_48251,TX,Johnson County,7853.8,7429.3
FIPS_48253,TX,Jones County,7944.9,9268.7
FIPS_48255,TX,Karnes County,8496.2,8842
FIPS_48257,TX,Kaufman County,8004.1,7892
FIPS_48259,TX,Kendall County,4933.4,5448.2
FIPS_48265,TX,Kerr County,9056.5,7767
FIPS_48267,TX,Kimble County,10489.7,4467.2
FIPS_48271,TX,Kinney County,7668.9,9721
FIPS_48273,TX,Kleberg County,9909,8087.1
FIPS_48275,TX,Knox County,10670.4,8348.5
FIPS_48277,TX,Lamar County,11453.2,10656.4
FIPS_48279,TX,Lamb County,10636.8,8625.7
FIPS_48281,TX,Lampasas County,7429.1,8646.4
FIPS_48283,TX,La Salle County,8071.8,7237
FIPS_48285,TX,Lavaca County,6697.2,7609.7
FIPS_48287,TX,Lee County,8870.4,7793.1
FIPS_48289,TX,Leon County,8687.1,10463.8
FIPS_48291,TX,Liberty County,10210.5,9245.3
FIPS_48293,TX,Limestone County,10801,8564.3
FIPS_48295,TX,Lipscomb County,6237.6,6021.3
FIPS_48297,TX,Live Oak County,7350.7,10143
FIPS_48299,TX,Llano County,9434.1,9697.5
FIPS_48303,TX,Lubbock County,9357.9,8061.5
FIPS_48305,TX,Lynn County,10898.6,6947.1
FIPS_48307,TX,McCulloch County,9440.6,9077
FIPS_48309,TX,McLennan County,8016,8111.2
FIPS_48313,TX,Madison County,10714.5,8614.6
FIPS_48315,TX,Marion County,11547.2,11755.4
FIPS_48317,TX,Martin County,12141.5,6482.3
FIPS_48319,TX,Mason County,5621.5,8639.7
FIPS_48321,TX,Matagorda County,9490.8,9158
FIPS_48323,TX,Maverick County,8337.1,6342
FIPS_48325,TX,Medina County,7623.7,6455.1
FIPS_48327,TX,Menard County,9991.6,4619.1
FIPS_48329,TX,Midland County,7678.8,7251.4
FIPS_48331,TX,Milam County,8725.2,10074.9
FIPS_48333,TX,Mills County,8829.2,6546.6
FIPS_48335,TX,Mitchell County,8381.4,9472.8
FIPS_48337,TX,Montague County,11508.5,9784.1
FIPS_48339,TX,Montgomery County,6147,5936.5
FIPS_48341,TX,Moore County,9213.5,7552.6
FIPS_48343,TX,Morris County,11038.3,12015.8
FIPS_48345,TX,Motley County,13464.6,0
FIPS_48347,TX,Nacogdoches County,9067.8,8263
FIPS_48349,TX,Navarro County,9768.6,9185.1
FIPS_48351,TX,Newton County,11289.1,10509.3
FIPS_48353,TX,Nolan County,10499.5,9597.9
FIPS_48355,TX,Nueces County,8683.4,7617.7
FIPS_48357,TX,Ochiltree County,7566.8,9192
FIPS_48359,TX,Oldham County,7420,3687.2
FIPS_48361,TX,Orange County,10467.1,10438.7
FIPS_48363,TX,Palo Pinto County,9740.7,10332.9
FIPS_48365,TX,Panola County,10506.9,9986.2
FIPS_48367,TX,Parker County,6457.6,7187.7
FIPS_48369,TX,Parmer County,9045.3,6005
FIPS_48371,TX,Pecos County,9238.7,6535.8
FIPS_48373,TX,Polk County,10901.3,11001.9
FIPS_48375,TX,Potter County,11581.4,9550.5
FIPS_48377,TX,Presidio County,5713.3,5691.5
FIPS_48379,TX,Rains County,8624.5,8767
FIPS_48381,TX,Randall County,6983,6509.1
FIPS_48383,TX,Reagan County,6384.7,6547.2
FIPS_48385,TX,Real County,11604.4,12273.7
FIPS_48387,TX,Red River County,14141.4,9696.3
FIPS_48389,TX,Reeves County,7581.5,8770.5
FIPS_48391,TX,Refugio County,8788.2,9104
FIPS_48395,TX,Robertson County,10029.1,9164.1
FIPS_48397,TX,Rockwall County,4833.2,4999.7
FIPS_48399,TX,Runnels County,8574.3,8173.5
FIPS_48401,TX,Rusk County,8956.6,7641.3
FIPS_48403,TX,Sabine County,12169.5,13115.1
FIPS_48405,TX,San Augustine County,10286,12433.8
FIPS_48407,TX,San Jacinto County,10279,10202
FIPS_48409,TX,San Patricio County,9034.5,8849.9
FIPS_48411,TX,San Saba County,8939.8,6371.8
FIPS_48413,TX,Schleicher County,7349.1,5876.2
FIPS_48415,TX,Scurry County,8692.1,8781.7
FIPS_48417,TX,Shackelford County,4714,6003.1
FIPS_48419,TX,Shelby County,10408.2,11921.7
FIPS_48421,TX,Sherman County,4192,8227.7
FIPS_48423,TX,Smith County,7923.7,7611.9
FIPS_48425,TX,Somervell County,7504.2,7979.5
FIPS_48427,TX,Starr County,8272.4,6511.6
FIPS_48429,TX,Stephens County,9205.4,7183.3
FIPS_48433,TX,Stonewall County,15180.7,0
FIPS_48435,TX,Sutton County,5701.4,4323.6
FIPS_48437,TX,Swisher County,11836.7,6894.4
FIPS_48439,TX,Tarrant County,6684.3,6310
FIPS_48441,TX,Taylor County,9673.8,8970.6
FIPS_48445,TX,Terry County,11178.8,8739.2
FIPS_48447,TX,Throckmorton County,5251.7,11039
FIPS_48449,TX,Titus County,8334,7635.6
FIPS_48451,TX,Tom Green County,8202.5,7701.6
FIPS_48453,TX,Travis County,4927,4809.7
FIPS_48455,TX,Trinity County,10733.8,10922.2
FIPS_48457,TX,Tyler County,11252.4,11604
FIPS_48459,TX,Upshur County,9317.3,9212.1
FIPS_48461,TX,Upton County,10406.8,10264
FIPS_48463,TX,Uvalde County,9372.4,7430.2
FIPS_48465,TX,Val Verde County,8094.5,5882.9
FIPS_48467,TX,Van Zandt County,8810.2,9204.7
FIPS_48469,TX,Victoria County,8505.9,8367.9
FIPS_48471,TX,Walker County,6901.8,6716.4
FIPS_48473,TX,Waller County,6571.5,7343.3
FIPS_48475,TX,Ward County,11444.9,10472.3
FIPS_48477,TX,Washington County,7712.3,6627.2
FIPS_48479,TX,Webb County,6792.1,6029
FIPS_48481,TX,Wharton County,8592.9,7435.3
FIPS_48483,TX,Wheeler County,10144,10859.3
FIPS_48485,TX,Wichita County,9385.3,9180.8
FIPS_48487,TX,Wilbarger County,10451.7,10170.5
FIPS_48489,TX,Willacy County,9726.3,7555.4
FIPS_48491,TX,Williamson County,4427.5,4498.5
FIPS_48493,TX,Wilson County,6720.8,7218
FIPS_48495,TX,Winkler County,12456.7,11435
FIPS_48497,TX,Wise County,7898.6,7655.2
FIPS_48499,TX,Wood County,9465.2,9839.5
FIPS_48501,TX,Yoakum County,9330.5,8976.8
FIPS_48503,TX,Young County,10430.8,9846.6
FIPS_48505,TX,Zapata County,7845.6,7332.2
FIPS_48507,TX,Zavala County,10910.2,9497.6
FIPS_49001,UT,Beaver County,5448.4,8996.5
FIPS_49003,UT,Box Elder County,6190.1,6852.8
FIPS_49005,UT,Cache County,4644.3,4423.8
FIPS_49007,UT,Carbon County,9516.3,11104.9
FIPS_49011,UT,Davis County,5169.8,4933.9
FIPS_49013,UT,Duchesne County,9854.9,9084.8
FIPS_49015,UT,Emery County,8343.1,9486
FIPS_49017,UT,Garfield County,9210,5773.4
FIPS_49019,UT,Grand County,8015.8,6190.7
FIPS_49021,UT,Iron County,6323.7,6961.2
FIPS_49023,UT,Juab County,6951.3,6482.1
FIPS_49025,UT,Kane County,6269.4,9007.4
FIPS_49027,UT,Millard County,7497.7,6815.1
FIPS_49029,UT,Morgan County,4120.8,3250
FIPS_49031,UT,Piute County,5038.2,0
FIPS_49033,UT,Rich County,5359.5,6422.1
FIPS_49035,UT,Salt Lake County,6300.2,6189.8
FIPS_49037,UT,San Juan County,12401.2,8231.3
FIPS_49039,UT,Sanpete County,6367.9,6249.7
FIPS_49041,UT,Sevier County,7993.4,7129.8
FIPS_49043,UT,Summit County,3649,4964.1
FIPS_49045,UT,Tooele County,6613.9,7281.2
FIPS_49047,UT,Uintah County,9795.8,8057.8
FIPS_49049,UT,Utah County,5202.7,5015.6
FIPS_49051,UT,Wasatch County,4125.5,4548.5
FIPS_49053,UT,Washington County,5991.5,6099.8
FIPS_49055,UT,Wayne County,10294.8,5112.9
FIPS_49057,UT,Weber County,6877.8,7083.6
FIPS_50001,VT,Addison County,4970.5,4755.4
FIPS_50003,VT,Bennington County,7927.1,6705.3
FIPS_50005,VT,Caledonia County,7892.8,6004.6
FIPS_50007,VT,Chittenden County,4863,5049.9
FIPS_50009,VT,Essex County,6816.6,7670.4
FIPS_50011,VT,Franklin County,6387.6,5878.8
FIPS_50013,VT,Grand Isle County,5743.8,7155.7
FIPS_50015,VT,Lamoille County,5471.5,5032.5
FIPS_50017,VT,Orange County,5878,5424
FIPS_50019,VT,Orleans County,8095.5,7095.4
FIPS_50021,VT,Rutland County,8329.6,6530.9
FIPS_50023,VT,Washington County,6379.4,5746.7
FIPS_50025,VT,Windham County,8471.9,6568.4
FIPS_50027,VT,Windsor County,7661,5993
FIPS_51001,VA,Accomack County,10231,9538.2
FIPS_51003,VA,Albemarle County,4802.2,3934.7
FIPS_51005,VA,Alleghany County,9732.1,9158.8
FIPS_51007,VA,Amelia County,10960.7,7605.9
FIPS_51009,VA,Amherst County,8639.8,7376.8
FIPS_51011,VA,Appomattox County,8443.8,8385.6
FIPS_51013,VA,Arlington County,3090.4,3237.5
FIPS_51015,VA,Augusta County,6668.4,6004.8
FIPS_51017,VA,Bath County,8552.3,8227.6
FIPS_51019,VA,Bedford County,6480.8,6346.1
FIPS_51021,VA,Bland County,9180.1,11063.9
FIPS_51023,VA,Botetourt County,5749.1,6659.7
FIPS_51025,VA,Brunswick County,9462.4,9377.9
FIPS_51027,VA,Buchanan County,11824.8,12702.8
FIPS_51029,VA,Buckingham County,7876.4,7113.5
FIPS_51031,VA,Campbell County,7304,7401.8
FIPS_51033,VA,Caroline County,8475.1,8474
FIPS_51035,VA,Carroll County,7446.1,8810.8
FIPS_51036,VA,Charles City County,9776.2,7208.3
FIPS_51037,VA,Charlotte County,11264.1,8546.9
FIPS_51041,VA,Chesterfield County,6858,5682
FIPS_51043,VA,Clarke County,6410.9,4880.3
FIPS_51045,VA,Craig County,9976.7,9059
FIPS_51047,VA,Culpeper County,7031.6,7173
FIPS_51049,VA,Cumberland County,8754.2,8230.7
FIPS_51051,VA,Dickenson County,13627.2,13832.2
FIPS_51053,VA,Dinwiddie County,9185.4,8446.8
FIPS_51057,VA,Essex County,10478.1,7445.2
FIPS_51059,VA,Fairfax County,3515.5,3289.9
FIPS_51061,VA,Fauquier County,6369.4,5996.4
FIPS_51063,VA,Floyd County,8270.9,6954.7
FIPS_51065,VA,Fluvanna County,6772.4,6194.7
FIPS_51067,VA,Franklin County,8890,7155.7
FIPS_51069,VA,Frederick County,6550.6,6071
FIPS_51071,VA,Giles County,11116,9877.1
FIPS_51073,VA,Gloucester County,7664.8,7594.4
FIPS_51075,VA,Goochland County,6211.5,6150.2
FIPS_51077,VA,Grayson County,8346.6,7453.5
FIPS_51079,VA,Greene County,5513.5,6942
FIPS_51081,VA,Greensville County,9450.1,10208.2
FIPS_51083,VA,Halifax County,11056,9854.2
FIPS_51085,VA,Hanover County,6247.1,6063.3
FIPS_51087,VA,Henrico County,6687.7,6136
FIPS_51089,VA,Henry County,11895.7,9999.2
FIPS_51091,VA,Highland County,6028.9,8101
FIPS_51093,VA,Isle of Wight County,6802.9,6611.4
FIPS_51095,VA,James City County,5421.5,5402.1
FIPS_51097,VA,King and Queen County,11958.6,4834.3
FIPS_51099,VA,King George County,7911.5,7093.8
FIPS_51101,VA,King William County,8117.2,7732.1
FIPS_51103,VA,Lancaster County,11610.8,8933.5
FIPS_51105,VA,Lee County,11642.2,10522.9
FIPS_51107,VA,Loudoun County,3195.3,3262.3
FIPS_51109,VA,Louisa County,8764.7,6383.3
FIPS_51111,VA,Lunenburg County,10789.6,7780.4
FIPS_51113,VA,Madison County,9837.5,7021.6
FIPS_51115,VA,Mathews County,7998.9,8671.1
FIPS_51117,VA,Mecklenburg County,10985.7,9852.3
FIPS_51119,VA,Middlesex County,10203,8640.1
FIPS_51121,VA,Montgomery County,5544,5644
FIPS_51125,VA,Nelson County,7496.4,7979.7
FIPS_51127,VA,New Kent County,7244.9,7006.2
FIPS_51131,VA,Northampton County,11568.2,11260.4
FIPS_51133,VA,Northumberland County,6303.4,6656.9
FIPS_51135,VA,Nottoway County,9182.6,8585.7
FIPS_51137,VA,Orange County,8379.4,7394
FIPS_51139,VA,Page County,8759.6,8166.7
FIPS_51141,VA,Patrick County,10679.3,10496
FIPS_51143,VA,Pittsylvania County,11038.6,8038.9
FIPS_51145,VA,Powhatan County,6132.5,5224.4
FIPS_51147,VA,Prince Edward County,9102,8710.7
FIPS_51149,VA,Prince George County,6091.8,5872.4
FIPS_51153,VA,Prince William County,5029.5,4231.4
FIPS_51155,VA,Pulaski County,9535.2,9552.4
FIPS_51157,VA,Rappahannock County,7186.1,4731.1
FIPS_51159,VA,Richmond County,9315.6,9506.4
FIPS_51161,VA,Roanoke County,6904.6,6089.2
FIPS_51163,VA,Rockbridge County,7462.9,7180.3
FIPS_51165,VA,Rockingham County,6331.2,5455.6
FIPS_51167,VA,Russell County,9835.6,10597.7
FIPS_51169,VA,Scott County,10016.4,8294.3
FIPS_51171,VA,Shenandoah County,7259.3,6963.8
FIPS_51173,VA,Smyth County,12274,9498.8
FIPS_51175,VA,Southampton County,8239.2,7271.2
FIPS_51177,VA,Spotsylvania County,7065.4,6184.4
FIPS_51179,VA,Stafford County,5766.8,4943.8
FIPS_51181,VA,Surry County,6597.1,7430.2
FIPS_51183,VA,Sussex County,10786.6,8052.4
FIPS_51185,VA,Tazewell County,13029.5,10660.6
FIPS_51187,VA,Warren County,9231.3,6994.3
FIPS_51191,VA,Washington County,9501.3,6984.3
FIPS_51193,VA,Westmoreland County,8576.2,9426.9
FIPS_51195,VA,Wise County,12082,11651.6
FIPS_51197,VA,Wythe County,9758.3,8558.2
FIPS_51199,VA,York County,5258.8,4607.6
FIPS_51510,VA,Alexandria city,3866.6,4198.2
FIPS_51520,VA,Bristol city,11162.4,15987.9
FIPS_51530,VA,Buena Vista city,9169.9,6596.2
FIPS_51540,VA,Charlottesville city,5438.3,6126.1
FIPS_51550,VA,Chesapeake city,6899.9,6428.1
FIPS_51570,VA,Colonial Heights city,11979.5,8618.3
FIPS_51580,VA,Covington city,16045.7,12382.1
FIPS_51590,VA,Danville city,13819.2,11598.9
FIPS_51595,VA,Emporia city,20540.1,12976.6
FIPS_51600,VA,Fairfax city,7682.6,5956.5
FIPS_51610,VA,Falls Church city,4413,3790.9
FIPS_51620,VA,Franklin city,15199.5,11809
FIPS_51630,VA,Fredericksburg city,8312.3,6489.4
FIPS_51640,VA,Galax city,17029.3,13625.6
FIPS_51650,VA,Hampton city,9415.7,8697
FIPS_51660,VA,Harrisonburg city,5295.3,4663.6
FIPS_51670,VA,Hopewell city,15741.6,12220
FIPS_51678,VA,Lexington city,9329.4,5680.4
FIPS_51680,VA,Lynchburg city,9531.4,8011.3
FIPS_51683,VA,Manassas city,6826.8,5256.2
FIPS_51685,VA,Manassas Park city,3270.7,3874.4
FIPS_51690,VA,Martinsville city,17250.1,14557.3
FIPS_51700,VA,Newport News city,9415.9,8170.3
FIPS_51710,VA,Norfolk city,9608.9,9156.3
FIPS_51720,VA,Norton city,13954.7,7750.7
FIPS_51730,VA,Petersburg city,21407.6,14028.1
FIPS_51735,VA,Poquoson city,6405.1,4098.9
FIPS_51740,VA,Portsmouth city,11777.7,10468.8
FIPS_51750,VA,Radford city,6358.8,6071.7
FIPS_51760,VA,Richmond city,9525.6,9164
FIPS_51770,VA,Roanoke city,12578.4,8846.1
FIPS_51775,VA,Salem city,8733.9,7519
FIPS_51790,VA,Staunton city,8366,8123.1
FIPS_51800,VA,Suffolk city,7887.5,7453.1
FIPS_51810,VA,Virginia Beach city,6177.8,5773.3
FIPS_51820,VA,Waynesboro city,9451.9,8495
FIPS_51830,VA,Williamsburg city,5946.3,6006.3
FIPS_51840,VA,Winchester city,8242.5,8021.9
FIPS_53001,WA,Adams County,5954.3,6662.2
FIPS_53003,WA,Asotin County,8005.9,6669.5
FIPS_53005,WA,Benton County,5950.1,5525.6
FIPS_53007,WA,Chelan County,5511,5566.9
FIPS_53009,WA,Clallam County,7590.4,7445.4
FIPS_53011,WA,Clark County,5883,5590.9
FIPS_53013,WA,Columbia County,7091.9,8290.1
FIPS_53015,WA,Cowlitz County,7793.5,7546
FIPS_53017,WA,Douglas County,4377,5335.2
FIPS_53019,WA,Ferry County,10804.8,10338
FIPS_53021,WA,Franklin County,5264.3,4631.5
FIPS_53023,WA,Garfield County,9180.4,3320.4
FIPS_53025,WA,Grant County,7185.2,6498.2
FIPS_53027,WA,Grays Harbor County,9129,8430.2
FIPS_53029,WA,Island County,5658.7,5660.9
FIPS_53031,WA,Jefferson County,7154,5794.3
FIPS_53033,WA,King County,4708.6,4500.9
FIPS_53035,WA,Kitsap County,5877.9,5543.9
FIPS_53037,WA,Kittitas County,5235,5467.5
FIPS_53039,WA,Klickitat County,6635.6,6205
FIPS_53041,WA,Lewis County,8131,7429.6
FIPS_53043,WA,Lincoln County,6989.9,5350
FIPS_53045,WA,Mason County,7029.7,7537.8
FIPS_53047,WA,Okanogan County,7984.1,7025.8
FIPS_53049,WA,Pacific County,7645,7542.8
FIPS_53051,WA,Pend Oreille County,10654,10055.4
FIPS_53053,WA,Pierce County,6683.3,6443.5
FIPS_53055,WA,San Juan County,3710.5,4611.8
FIPS_53057,WA,Skagit County,5808.8,6028.1
FIPS_53059,WA,Skamania County,6874.1,5607.9
FIPS_53061,WA,Snohomish County,5560.2,5195.2
FIPS_53063,WA,Spokane County,6849.3,6751.5
FIPS_53065,WA,Stevens County,6884.9,7362.9
FIPS_53067,WA,Thurston County,5799.5,5521.5
FIPS_53069,WA,Wahkiakum County,10078.8,9521
FIPS_53071,WA,Walla Walla County,6028.1,6285.6
FIPS_53073,WA,Whatcom County,5397.5,5095.9
FIPS_53075,WA,Whitman County,4844.9,5605.8
FIPS_53077,WA,Yakima County,8433.5,7032
FIPS_54001,WV,Barbour County,10322,8632.5
FIPS_54003,WV,Berkeley County,10210.3,8729.5
FIPS_54005,WV,Boone County,14933.8,13024.3
FIPS_54007,WV,Braxton County,9902.8,8950.1
FIPS_54009,WV,Brooke County,8602.3,9804.7
FIPS_54011,WV,Cabell County,15316.2,11811.8
FIPS_54013,WV,Calhoun County,8321.9,9870.7
FIPS_54015,WV,Clay County,14674.4,9972.1
FIPS_54017,WV,Doddridge County,8986.6,7740
FIPS_54019,WV,Fayette County,13033.5,11816.1
FIPS_54021,WV,Gilmer County,8095.1,6867.7
FIPS_54023,WV,Grant County,9501.8,8837.6
FIPS_54025,WV,Greenbrier County,10904,9186.3
FIPS_54027,WV,Hampshire County,12204.7,9582.3
FIPS_54029,WV,Hancock County,10681.4,10771.1
FIPS_54031,WV,Hardy County,10494.7,8271
FIPS_54033,WV,Harrison County,10164.3,9312
FIPS_54035,WV,Jackson County,9177,8947.5
FIPS_54037,WV,Jefferson County,8096.2,6401.8
FIPS_54039,WV,Kanawha County,13389.4,10619.3
FIPS_54041,WV,Lewis County,11419.1,10118.9
FIPS_54043,WV,Lincoln County,15465.3,10714.1
FIPS_54045,WV,Logan County,18495.7,14762.1
FIPS_54047,WV,McDowell County,19791.7,19357
FIPS_54049,WV,Marion County,9195.8,7680.5
FIPS_54051,WV,Marshall County,9529.5,7641.6
FIPS_54053,WV,Mason County,12334.5,10669
FIPS_54055,WV,Mercer County,14322.3,12642.6
FIPS_54057,WV,Mineral County,9425.1,7882.3
FIPS_54059,WV,Mingo County,16131.3,15716.1
FIPS_54061,WV,Monongalia County,6419.7,6435.1
FIPS_54063,WV,Monroe County,8558.7,10231.4
FIPS_54065,WV,Morgan County,10842.9,7642.4
FIPS_54067,WV,Nicholas County,11104.3,11685.1
FIPS_54069,WV,Ohio County,10875.2,7693.1
FIPS_54071,WV,Pendleton County,9504.5,6590.9
FIPS_54073,WV,Pleasants County,6759.1,8738.2
FIPS_54075,WV,Pocahontas County,12862,10473
FIPS_54077,WV,Preston County,9347.6,7366.2
FIPS_54079,WV,Putnam County,8712.8,7576.3
FIPS_54081,WV,Raleigh County,14848.1,11981
FIPS_54083,WV,Randolph County,9065.9,10306.7
FIPS_54085,WV,Ritchie County,9768.2,9355.5
FIPS_54087,WV,Roane County,13105.3,9782.5
FIPS_54089,WV,Summers County,13135.1,12034.9
FIPS_54091,WV,Taylor County,9276.5,8333
FIPS_54093,WV,Tucker County,9635.5,8251.8
FIPS_54095,WV,Tyler County,9435.5,6961
FIPS_54097,WV,Upshur County,7942.1,8199.9
FIPS_54099,WV,Wayne County,13282.7,9846.5
FIPS_54101,WV,Webster County,11725.6,9294.7
FIPS_54103,WV,Wetzel County,9851.7,8962.1
FIPS_54105,WV,Wirt County,10750.2,7151.5
FIPS_54107,WV,Wood County,10513.1,9577.3
FIPS_54109,WV,Wyoming County,14249.5,14814.3
FIPS_55001,WI,Adams County,10458.5,9214.6
FIPS_55003,WI,Ashland County,9014.5,8034
FIPS_55005,WI,Barron County,6656.6,5422.4
FIPS_55007,WI,Bayfield County,7120.7,7168.2
FIPS_55009,WI,Brown County,5936.2,5547.8
FIPS_55011,WI,Buffalo County,4682.3,6026.7
FIPS_55013,WI,Burnett County,8797.4,8358.2
FIPS_55015,WI,Calumet County,4690.5,5325.9
FIPS_55017,WI,Chippewa County,5898.4,6139.2
FIPS_55019,WI,Clark County,7049.7,5623.5
FIPS_55021,WI,Columbia County,5982.4,6423.7
FIPS_55023,WI,Crawford County,6540.2,7086
FIPS_55025,WI,Dane County,4935.2,4614.2
FIPS_55027,WI,Dodge County,6658.8,5457
FIPS_55029,WI,Door County,4998.9,6599.3
FIPS_55031,WI,Douglas County,7489.9,6463
FIPS_55033,WI,Dunn County,5665.6,5614.2
FIPS_55035,WI,Eau Claire County,5677.2,5755.4
FIPS_55037,WI,Florence County,9669,8168
FIPS_55039,WI,Fond du Lac County,6284,5381.9
FIPS_55041,WI,Forest County,11709.2,6837.4
FIPS_55043,WI,Grant County,6178.5,5828.7
FIPS_55045,WI,Green County,5911.1,5069.5
FIPS_55047,WI,Green Lake County,6939.5,6070.5
FIPS_55049,WI,Iowa County,4845.6,5544.3
FIPS_55051,WI,Iron County,7720,8922.3
FIPS_55053,WI,Jackson County,9051.1,6545.5
FIPS_55055,WI,Jefferson County,5919.6,5221.4
FIPS_55057,WI,Juneau County,7899,7115.1
FIPS_55059,WI,Kenosha County,6753.6,6715.4
FIPS_55061,WI,Kewaunee County,6022.4,4401.2
FIPS_55063,WI,La Crosse County,5987.6,5287.8
FIPS_55065,WI,Lafayette County,6518.9,5900.9
FIPS_55067,WI,Langlade County,6646.5,8423.7
FIPS_55069,WI,Lincoln County,6893.2,5973.6
FIPS_55071,WI,Manitowoc County,6989.9,6589
FIPS_55073,WI,Marathon County,5460.4,5616.9
FIPS_55075,WI,Marinette County,7739.9,6609.1
FIPS_55077,WI,Marquette County,7503.2,6725.2
FIPS_55078,WI,Menominee County,17567.7,14984
FIPS_55079,WI,Milwaukee County,9638,8136.7
FIPS_55081,WI,Monroe County,6966.9,6915
FIPS_55083,WI,Oconto County,6221.1,5897.6
FIPS_55085,WI,Oneida County,6389.1,6165.2
